Date,Debate_Num,House,Debate_ID,Topic,Probability
2022-07-12,15,eerstekamer,2022-07-12-eerstekamer-15,2,0.49911138
2022-07-12,15,eerstekamer,2022-07-12-eerstekamer-15,4,0.20769925
2022-07-12,16,eerstekamer,2022-07-12-eerstekamer-16,1,0.21228358
2022-07-12,16,eerstekamer,2022-07-12-eerstekamer-16,2,0.49728474
2022-07-12,16,eerstekamer,2022-07-12-eerstekamer-16,4,0.28835294
2022-07-12,2,eerstekamer,2022-07-12-eerstekamer-2,2,0.57943
2022-07-12,2,eerstekamer,2022-07-12-eerstekamer-2,4,0.41928333
2022-07-12,3,eerstekamer,2022-07-12-eerstekamer-3,1,0.70287937
2022-07-12,3,eerstekamer,2022-07-12-eerstekamer-3,4,0.29637995
2022-07-12,32,eerstekamer,2022-07-12-eerstekamer-32,2,0.9738356
2022-07-12,32,eerstekamer,2022-07-12-eerstekamer-32,4,0.02396321
