ID,date,chamber,debate_num,crime,technologies,security,defence,geopolitics,energy,climate
ParlaMint-NL-en_2022-06-01-tweedekamer-8,2022-06-01,tweedekamer,8,0.14214752614498138,0.14674772322177887,0.14014485478401184,0.14250534772872925,0.14528508484363556,0.14029420912265778,0.1428753137588501
ParlaMint-NL-en_2022-06-01-tweedekamer-9,2022-06-01,tweedekamer,9,0.1427730917930603,0.14244171977043152,0.14290861785411835,0.1410565823316574,0.1471022069454193,0.14128243923187256,0.14243534207344055
ParlaMint-NL-en_2022-06-02-tweedekamer-10,2022-06-02,tweedekamer,10,0.14444629848003387,0.14129316806793213,0.14187224209308624,0.1439133882522583,0.14173349738121033,0.14466749131679535,0.1420740932226181
ParlaMint-NL-en_2022-06-02-tweedekamer-11,2022-06-02,tweedekamer,11,0.14284378290176392,0.14098674058914185,0.14201249182224274,0.14277280867099762,0.14264364540576935,0.14346982538700104,0.14527063071727753
ParlaMint-NL-en_2022-06-02-tweedekamer-18,2022-06-02,tweedekamer,18,0.14590436220169067,0.14068293571472168,0.1447860449552536,0.1416475921869278,0.14017952978610992,0.1441391408443451,0.14266034960746765
ParlaMint-NL-en_2022-06-02-tweedekamer-4,2022-06-02,tweedekamer,4,0.14152632653713226,0.1414203643798828,0.14165587723255157,0.14316953718662262,0.14632095396518707,0.14206606149673462,0.14384089410305023
ParlaMint-NL-en_2022-06-02-tweedekamer-5,2022-06-02,tweedekamer,5,0.14271049201488495,0.14059728384017944,0.14215852320194244,0.14469128847122192,0.14432235062122345,0.14298667013645172,0.14253339171409607
ParlaMint-NL-en_2022-06-02-tweedekamer-6,2022-06-02,tweedekamer,6,0.15749385952949524,0.14195212721824646,0.1428913027048111,0.14733511209487915,0.14079873263835907,0.13365496695041656,0.13587401807308197
ParlaMint-NL-en_2022-06-02-tweedekamer-7,2022-06-02,tweedekamer,7,0.14292514324188232,0.14607810974121094,0.1397772580385208,0.14213033020496368,0.14301227033138275,0.14301152527332306,0.14306531846523285
ParlaMint-NL-en_2022-06-02-tweedekamer-8,2022-06-02,tweedekamer,8,0.1481095254421234,0.14513400197029114,0.14621327817440033,0.14974737167358398,0.1404082477092743,0.146052747964859,0.12433493882417679
ParlaMint-NL-en_2022-06-02-tweedekamer-9,2022-06-02,tweedekamer,9,0.14351500570774078,0.1421801745891571,0.14164000749588013,0.14592348039150238,0.14306049048900604,0.14440453052520752,0.13927631080150604
ParlaMint-NL-en_2022-06-07-eerstekamer-3,2022-06-07,eerstekamer,3,0.14807207882404327,0.1402963250875473,0.14531777799129486,0.14442312717437744,0.13743525743484497,0.14248672127723694,0.1419687271118164
ParlaMint-NL-en_2022-06-07-eerstekamer-6,2022-06-07,eerstekamer,6,0.14148277044296265,0.14042982459068298,0.14074726402759552,0.14301960170269012,0.1452437937259674,0.14440180361270905,0.14467492699623108
ParlaMint-NL-en_2022-06-07-tweedekamer-34,2022-06-07,tweedekamer,34,0.1408039629459381,0.147589311003685,0.14289133250713348,0.1428092122077942,0.1367824822664261,0.14427535235881805,0.14484834671020508
ParlaMint-NL-en_2022-06-07-tweedekamer-35,2022-06-07,tweedekamer,35,0.14704839885234833,0.13961242139339447,0.14255374670028687,0.1432509422302246,0.1361043006181717,0.14556977152824402,0.14586041867733002
ParlaMint-NL-en_2022-06-07-tweedekamer-36,2022-06-07,tweedekamer,36,0.14338557422161102,0.14327867329120636,0.1428278088569641,0.14313247799873352,0.13955934345722198,0.14432542026042938,0.14349068701267242
ParlaMint-NL-en_2022-06-07-tweedekamer-37,2022-06-07,tweedekamer,37,0.14293614029884338,0.14115135371685028,0.14202053844928741,0.14273470640182495,0.1469237208366394,0.14318373799324036,0.1410498023033142
ParlaMint-NL-en_2022-06-07-tweedekamer-38,2022-06-07,tweedekamer,38,0.1448776125907898,0.14337745308876038,0.14416877925395966,0.14143836498260498,0.1456230878829956,0.13846883177757263,0.14204588532447815
ParlaMint-NL-en_2022-06-08-tweedekamer-10,2022-06-08,tweedekamer,10,0.14299029111862183,0.147084578871727,0.14081025123596191,0.14524562656879425,0.13820017874240875,0.14382657408714294,0.14184245467185974
ParlaMint-NL-en_2022-06-08-tweedekamer-3,2022-06-08,tweedekamer,3,0.14170321822166443,0.14163728058338165,0.14311842620372772,0.14262495934963226,0.14330130815505981,0.14339718222618103,0.1442175954580307
ParlaMint-NL-en_2022-06-08-tweedekamer-4,2022-06-08,tweedekamer,4,0.14472709596157074,0.14295054972171783,0.14297889173030853,0.14169859886169434,0.1425410956144333,0.14249342679977417,0.14261040091514587
ParlaMint-NL-en_2022-06-08-tweedekamer-7,2022-06-08,tweedekamer,7,0.1439550518989563,0.14512407779693604,0.14283472299575806,0.1424078643321991,0.1437499225139618,0.14147041738033295,0.14045794308185577
ParlaMint-NL-en_2022-06-08-tweedekamer-8,2022-06-08,tweedekamer,8,0.14345210790634155,0.14376018941402435,0.1412847340106964,0.14306962490081787,0.14430487155914307,0.14215485751628876,0.1419735699892044
ParlaMint-NL-en_2022-06-08-tweedekamer-9,2022-06-08,tweedekamer,9,0.14075644314289093,0.14011812210083008,0.14132189750671387,0.1404159963130951,0.14890611171722412,0.14452262222766876,0.14395879209041595
ParlaMint-NL-en_2022-06-09-tweedekamer-4,2022-06-09,tweedekamer,4,0.1454467475414276,0.1444762647151947,0.14101997017860413,0.14407265186309814,0.1375948041677475,0.14476847648620605,0.14262107014656067
ParlaMint-NL-en_2022-06-09-tweedekamer-5,2022-06-09,tweedekamer,5,0.14404253661632538,0.1412661373615265,0.1422291249036789,0.14281690120697021,0.14489468932151794,0.14197270572185516,0.14277788996696472
ParlaMint-NL-en_2022-06-09-tweedekamer-8,2022-06-09,tweedekamer,8,0.14369674026966095,0.1407403200864792,0.1433868706226349,0.14440271258354187,0.14115814864635468,0.1413525938987732,0.14526264369487762
ParlaMint-NL-en_2022-06-14-eerstekamer-10,2022-06-14,eerstekamer,10,0.14413578808307648,0.14518114924430847,0.14182904362678528,0.14309155941009521,0.1446281224489212,0.14326699078083038,0.13786739110946655
ParlaMint-NL-en_2022-06-14-eerstekamer-11,2022-06-14,eerstekamer,11,0.14060822129249573,0.14300544559955597,0.14331626892089844,0.1435433030128479,0.14173126220703125,0.1442922204732895,0.14350329339504242
ParlaMint-NL-en_2022-06-14-eerstekamer-3,2022-06-14,eerstekamer,3,0.15051569044589996,0.14001649618148804,0.14117904007434845,0.14063575863838196,0.142753466963768,0.14180254936218262,0.14309701323509216
ParlaMint-NL-en_2022-06-14-tweedekamer-22,2022-06-14,tweedekamer,22,0.14381830394268036,0.14262335002422333,0.14409519731998444,0.14513154327869415,0.13812841475009918,0.14331094920635223,0.14289218187332153
ParlaMint-NL-en_2022-06-14-tweedekamer-23,2022-06-14,tweedekamer,23,0.14333286881446838,0.14095807075500488,0.1420423984527588,0.14278988540172577,0.14364610612392426,0.1438484638929367,0.14338219165802002
ParlaMint-NL-en_2022-06-14-tweedekamer-24,2022-06-14,tweedekamer,24,0.1380298137664795,0.1417311728000641,0.14492498338222504,0.14427517354488373,0.14165058732032776,0.1442258059978485,0.14516255259513855
ParlaMint-NL-en_2022-06-14-tweedekamer-25,2022-06-14,tweedekamer,25,0.1501743644475937,0.13798029720783234,0.14259442687034607,0.1429475098848343,0.14542561769485474,0.14191198348999023,0.13896581530570984
ParlaMint-NL-en_2022-06-14-tweedekamer-26,2022-06-14,tweedekamer,26,0.13977769017219543,0.1408911496400833,0.1424105167388916,0.1461099535226822,0.14377151429653168,0.14348465204238892,0.14355459809303284
ParlaMint-NL-en_2022-06-14-tweedekamer-27,2022-06-14,tweedekamer,27,0.14257709681987762,0.14760427176952362,0.14267081022262573,0.1393975019454956,0.1382177323102951,0.1426977664232254,0.1468348503112793
ParlaMint-NL-en_2022-06-15-tweedekamer-2,2022-06-15,tweedekamer,2,0.14308860898017883,0.14140449464321136,0.14163784682750702,0.14276763796806335,0.14491915702819824,0.1436741054058075,0.14250822365283966
ParlaMint-NL-en_2022-06-15-tweedekamer-4,2022-06-15,tweedekamer,4,0.1436118334531784,0.14235922694206238,0.14127075672149658,0.1416720747947693,0.1452106088399887,0.14122973382472992,0.1446457952260971
ParlaMint-NL-en_2022-06-15-tweedekamer-6,2022-06-15,tweedekamer,6,0.14397813379764557,0.14111919701099396,0.1431799679994583,0.14219780266284943,0.1451610028743744,0.1411322057247162,0.14323170483112335
ParlaMint-NL-en_2022-06-15-tweedekamer-7,2022-06-15,tweedekamer,7,0.14685378968715668,0.1430692970752716,0.14436082541942596,0.14292635023593903,0.1393192559480667,0.14133088290691376,0.14213967323303223
ParlaMint-NL-en_2022-06-15-tweedekamer-8,2022-06-15,tweedekamer,8,0.1467694789171219,0.1410747468471527,0.14571648836135864,0.13710814714431763,0.14670425653457642,0.140621155500412,0.14200571179389954
ParlaMint-NL-en_2022-06-16-tweedekamer-10,2022-06-16,tweedekamer,10,0.14402787387371063,0.14171023666858673,0.14229930937290192,0.1412143111228943,0.1442113220691681,0.14543037116527557,0.141106516122818
ParlaMint-NL-en_2022-06-16-tweedekamer-11,2022-06-16,tweedekamer,11,0.1429077684879303,0.14182595908641815,0.1413452923297882,0.14309781789779663,0.14489607512950897,0.14244648814201355,0.1434805542230606
ParlaMint-NL-en_2022-06-16-tweedekamer-4,2022-06-16,tweedekamer,4,0.144537553191185,0.1422719955444336,0.13966865837574005,0.1460595279932022,0.14213061332702637,0.14330703020095825,0.14202451705932617
ParlaMint-NL-en_2022-06-16-tweedekamer-5,2022-06-16,tweedekamer,5,0.14542071521282196,0.14431312680244446,0.14247234165668488,0.14598166942596436,0.1362220197916031,0.14278747141361237,0.1428026407957077
ParlaMint-NL-en_2022-06-16-tweedekamer-6,2022-06-16,tweedekamer,6,0.1418156921863556,0.14296306669712067,0.14289399981498718,0.13900218904018402,0.14426107704639435,0.14530278742313385,0.14376120269298553
ParlaMint-NL-en_2022-06-21-eerstekamer-7,2022-06-21,eerstekamer,7,0.14238020777702332,0.13848017156124115,0.14487288892269135,0.14573320746421814,0.1436503678560257,0.14061126112937927,0.1442718505859375
ParlaMint-NL-en_2022-06-21-tweedekamer-23,2022-06-21,tweedekamer,23,0.14406093955039978,0.13998615741729736,0.14215223491191864,0.1438342183828354,0.14215682446956635,0.14227424561977386,0.14553536474704742
ParlaMint-NL-en_2022-06-21-tweedekamer-24,2022-06-21,tweedekamer,24,0.14511245489120483,0.13986380398273468,0.14482635259628296,0.14217446744441986,0.1384061872959137,0.1449851095676422,0.14463159441947937
ParlaMint-NL-en_2022-06-21-tweedekamer-25,2022-06-21,tweedekamer,25,0.144492506980896,0.13939183950424194,0.14603568613529205,0.14361634850502014,0.13958533108234406,0.14249034225940704,0.14438793063163757
ParlaMint-NL-en_2022-06-22-tweedekamer-12,2022-06-22,tweedekamer,12,0.14292150735855103,0.14526543021202087,0.14189238846302032,0.14163653552532196,0.14143168926239014,0.14344961941242218,0.14340278506278992
ParlaMint-NL-en_2022-06-22-tweedekamer-13,2022-06-22,tweedekamer,13,0.14714886248111725,0.14465606212615967,0.14218461513519287,0.1455381065607071,0.14140290021896362,0.14506277441978455,0.13400660455226898
ParlaMint-NL-en_2022-06-22-tweedekamer-14,2022-06-22,tweedekamer,14,0.14410710334777832,0.14281590282917023,0.1422310769557953,0.14108401536941528,0.1449408084154129,0.1412920504808426,0.1435290426015854
ParlaMint-NL-en_2022-06-22-tweedekamer-3,2022-06-22,tweedekamer,3,0.14473865926265717,0.14360235631465912,0.14229992032051086,0.14355981349945068,0.14192183315753937,0.14136247336864471,0.1425149291753769
ParlaMint-NL-en_2022-06-22-tweedekamer-4,2022-06-22,tweedekamer,4,0.1472524255514145,0.13768666982650757,0.15002496540546417,0.14342239499092102,0.15132419764995575,0.12866848707199097,0.14162082970142365
ParlaMint-NL-en_2022-06-22-tweedekamer-7,2022-06-22,tweedekamer,7,0.1442030966281891,0.14291997253894806,0.14268751442432404,0.1415868103504181,0.14364968240261078,0.1428840011358261,0.14206889271736145
ParlaMint-NL-en_2022-06-22-tweedekamer-8,2022-06-22,tweedekamer,8,0.14988943934440613,0.14130710065364838,0.13872063159942627,0.1407184898853302,0.14211934804916382,0.14430026710033417,0.14294475317001343
ParlaMint-NL-en_2022-06-23-tweedekamer-4,2022-06-23,tweedekamer,4,0.14507199823856354,0.14082059264183044,0.14406396448612213,0.14432501792907715,0.1464979648590088,0.13968531787395477,0.13953515887260437
ParlaMint-NL-en_2022-06-23-tweedekamer-7,2022-06-23,tweedekamer,7,0.1460438370704651,0.14470355212688446,0.13734334707260132,0.14407093822956085,0.14488878846168518,0.14187562465667725,0.14107394218444824
ParlaMint-NL-en_2022-06-28-eerstekamer-3,2022-06-28,eerstekamer,3,0.14112776517868042,0.1414085477590561,0.14120429754257202,0.14591680467128754,0.14648273587226868,0.14268341660499573,0.14117637276649475
ParlaMint-NL-en_2022-06-28-eerstekamer-7,2022-06-28,eerstekamer,7,0.1426456868648529,0.14216813445091248,0.14479011297225952,0.14302034676074982,0.14277732372283936,0.1419576108455658,0.14264078438282013
ParlaMint-NL-en_2022-06-28-eerstekamer-8,2022-06-28,eerstekamer,8,0.14375048875808716,0.1407678872346878,0.14443908631801605,0.14455431699752808,0.14341086149215698,0.14178957045078278,0.14128784835338593
ParlaMint-NL-en_2022-06-28-eerstekamer-9,2022-06-28,eerstekamer,9,0.13804741203784943,0.14577844738960266,0.1398242563009262,0.14322087168693542,0.1462865173816681,0.14456434547901154,0.14227811992168427
ParlaMint-NL-en_2022-06-28-tweedekamer-29,2022-06-28,tweedekamer,29,0.14582516252994537,0.1360902339220047,0.14206916093826294,0.14307790994644165,0.14422117173671722,0.1427050530910492,0.1460113823413849
ParlaMint-NL-en_2022-06-28-tweedekamer-30,2022-06-28,tweedekamer,30,0.14407679438591003,0.13969725370407104,0.1430056095123291,0.14554108679294586,0.14194917678833008,0.14261320233345032,0.14311693608760834
ParlaMint-NL-en_2022-06-28-tweedekamer-31,2022-06-28,tweedekamer,31,0.14297054708003998,0.1412176787853241,0.14092664420604706,0.14671586453914642,0.14528824388980865,0.14153975248336792,0.14134128391742706
ParlaMint-NL-en_2022-06-29-tweedekamer-10,2022-06-29,tweedekamer,10,0.1441061794757843,0.13952578604221344,0.141569584608078,0.14285261929035187,0.14538872241973877,0.1433645784854889,0.14319249987602234
ParlaMint-NL-en_2022-06-29-tweedekamer-11,2022-06-29,tweedekamer,11,0.14330139756202698,0.14058493077754974,0.14134788513183594,0.14403261244297028,0.14461849629878998,0.1423569768667221,0.14375771582126617
ParlaMint-NL-en_2022-06-29-tweedekamer-12,2022-06-29,tweedekamer,12,0.14812880754470825,0.1390402913093567,0.14413264393806458,0.1451091170310974,0.13821212947368622,0.1429671049118042,0.14240984618663788
ParlaMint-NL-en_2022-06-29-tweedekamer-3,2022-06-29,tweedekamer,3,0.14526045322418213,0.14342154562473297,0.1359182745218277,0.14363913238048553,0.13888315856456757,0.14412365853786469,0.14875373244285583
ParlaMint-NL-en_2022-06-29-tweedekamer-4,2022-06-29,tweedekamer,4,0.13905785977840424,0.14682318270206451,0.13796579837799072,0.13962793350219727,0.1336250901222229,0.1488753855228424,0.15402477979660034
ParlaMint-NL-en_2022-06-29-tweedekamer-6,2022-06-29,tweedekamer,6,0.14313490688800812,0.14252038300037384,0.1427386850118637,0.14301154017448425,0.14286160469055176,0.1423148512840271,0.1434180587530136
ParlaMint-NL-en_2022-06-29-tweedekamer-7,2022-06-29,tweedekamer,7,0.14455550909042358,0.14310938119888306,0.14245182275772095,0.14242908358573914,0.14206181466579437,0.1437910795211792,0.14160138368606567
ParlaMint-NL-en_2022-06-30-tweedekamer-4,2022-06-30,tweedekamer,4,0.1453494429588318,0.13956865668296814,0.14229591190814972,0.14521822333335876,0.14564406871795654,0.1403205841779709,0.14160308241844177
ParlaMint-NL-en_2022-06-30-tweedekamer-5,2022-06-30,tweedekamer,5,0.14083626866340637,0.14265963435173035,0.13951778411865234,0.14487603306770325,0.14479102194309235,0.14325709640979767,0.14406223595142365
ParlaMint-NL-en_2022-06-30-tweedekamer-8,2022-06-30,tweedekamer,8,0.13944879174232483,0.1472214311361313,0.14212961494922638,0.14488984644412994,0.14491203427314758,0.14172481000423431,0.13967345654964447
ParlaMint-NL-en_2022-06-30-tweedekamer-9,2022-06-30,tweedekamer,9,0.14640657603740692,0.14244630932807922,0.14338086545467377,0.1436818689107895,0.14451073110103607,0.14155584573745728,0.13801775872707367
ParlaMint-NL-en_2022-07-05-eerstekamer-14,2022-07-05,eerstekamer,14,0.1420510858297348,0.14441321790218353,0.1419425755739212,0.1432366520166397,0.14299079775810242,0.14213517308235168,0.14323051273822784
ParlaMint-NL-en_2022-07-05-eerstekamer-3,2022-07-05,eerstekamer,3,0.14893625676631927,0.14201468229293823,0.14244866371154785,0.1384267807006836,0.1481771320104599,0.13836538791656494,0.14163117110729218
ParlaMint-NL-en_2022-07-05-tweedekamer-34,2022-07-05,tweedekamer,34,0.13992954790592194,0.14632278680801392,0.14208215475082397,0.14228667318820953,0.14570583403110504,0.1422448456287384,0.1414281129837036
ParlaMint-NL-en_2022-07-05-tweedekamer-35,2022-07-05,tweedekamer,35,0.14543262124061584,0.14300428330898285,0.14371459186077118,0.144977867603302,0.13875409960746765,0.1409241110086441,0.1431923359632492
ParlaMint-NL-en_2022-07-05-tweedekamer-36,2022-07-05,tweedekamer,36,0.1413317620754242,0.14512784779071808,0.14155307412147522,0.144134059548378,0.14311793446540833,0.14314241707324982,0.14159289002418518
ParlaMint-NL-en_2022-07-05-tweedekamer-37,2022-07-05,tweedekamer,37,0.14366956055164337,0.14374558627605438,0.14281035959720612,0.14244778454303741,0.1393343061208725,0.14308162033557892,0.1449108123779297
ParlaMint-NL-en_2022-07-06-tweedekamer-12,2022-07-06,tweedekamer,12,0.1443113088607788,0.1411687433719635,0.13983683288097382,0.14520171284675598,0.14782392978668213,0.14024485647678375,0.14141257107257843
ParlaMint-NL-en_2022-07-06-tweedekamer-13,2022-07-06,tweedekamer,13,0.14166060090065002,0.14236226677894592,0.14172306656837463,0.14499834179878235,0.14168740808963776,0.14479167759418488,0.14277657866477966
ParlaMint-NL-en_2022-07-06-tweedekamer-14,2022-07-06,tweedekamer,14,0.14479102194309235,0.14001446962356567,0.14443524181842804,0.142071932554245,0.14297857880592346,0.14334820210933685,0.14236052334308624
ParlaMint-NL-en_2022-07-06-tweedekamer-15,2022-07-06,tweedekamer,15,0.14098815619945526,0.14281967282295227,0.14155781269073486,0.14316079020500183,0.1467863768339157,0.14278334379196167,0.141903817653656
ParlaMint-NL-en_2022-07-06-tweedekamer-16,2022-07-06,tweedekamer,16,0.1505785882472992,0.13538731634616852,0.14371727406978607,0.14366120100021362,0.14201529324054718,0.14161738753318787,0.14302296936511993
ParlaMint-NL-en_2022-07-06-tweedekamer-17,2022-07-06,tweedekamer,17,0.1444500833749771,0.13989557325839996,0.13947927951812744,0.14594364166259766,0.14085090160369873,0.14449498057365417,0.14488549530506134
ParlaMint-NL-en_2022-07-06-tweedekamer-18,2022-07-06,tweedekamer,18,0.14207886159420013,0.14216306805610657,0.14429853856563568,0.14344440400600433,0.1407116800546646,0.14339086413383484,0.14391258358955383
ParlaMint-NL-en_2022-07-06-tweedekamer-3,2022-07-06,tweedekamer,3,0.14304347336292267,0.14452293515205383,0.14260320365428925,0.14313015341758728,0.14053656160831451,0.14254234731197357,0.14362134039402008
ParlaMint-NL-en_2022-07-06-tweedekamer-5,2022-07-06,tweedekamer,5,0.14597247540950775,0.1441926509141922,0.14213502407073975,0.14418767392635345,0.1435360312461853,0.14060619473457336,0.139369934797287
ParlaMint-NL-en_2022-07-06-tweedekamer-6,2022-07-06,tweedekamer,6,0.14680369198322296,0.13246650993824005,0.14364896714687347,0.1468743234872818,0.14258992671966553,0.14233005046844482,0.14528654515743256
ParlaMint-NL-en_2022-07-06-tweedekamer-7,2022-07-06,tweedekamer,7,0.14569883048534393,0.14541414380073547,0.14365853369235992,0.14321379363536835,0.13940700888633728,0.14153094589710236,0.14107675850391388
ParlaMint-NL-en_2022-07-06-tweedekamer-8,2022-07-06,tweedekamer,8,0.14318406581878662,0.14268448948860168,0.14168719947338104,0.14237989485263824,0.14667832851409912,0.1421930491924286,0.1411929428577423
ParlaMint-NL-en_2022-07-06-tweedekamer-9,2022-07-06,tweedekamer,9,0.14218997955322266,0.14315582811832428,0.14239037036895752,0.14299511909484863,0.14175041019916534,0.14345702528953552,0.14406122267246246
ParlaMint-NL-en_2022-07-11-eerstekamer-3,2022-07-11,eerstekamer,3,0.14501690864562988,0.14371158182621002,0.14458107948303223,0.14379557967185974,0.13851003348827362,0.14269647002220154,0.14168833196163177
ParlaMint-NL-en_2022-07-12-eerstekamer-14,2022-07-12,eerstekamer,14,0.14454957842826843,0.14190120995044708,0.13949191570281982,0.14580225944519043,0.14524222910404205,0.1401611715555191,0.14285162091255188
ParlaMint-NL-en_2022-07-12-eerstekamer-15,2022-07-12,eerstekamer,15,0.14223657548427582,0.14368927478790283,0.1429695039987564,0.1421528160572052,0.14209875464439392,0.14364516735076904,0.14320790767669678
ParlaMint-NL-en_2022-07-12-eerstekamer-16,2022-07-12,eerstekamer,16,0.1440388411283493,0.1433982104063034,0.1438458412885666,0.14290586113929749,0.14082615077495575,0.14396582543849945,0.14101924002170563
ParlaMint-NL-en_2022-07-12-eerstekamer-2,2022-07-12,eerstekamer,2,0.14525657892227173,0.13883055746555328,0.14477787911891937,0.14495190978050232,0.1388349086046219,0.14335837960243225,0.14398983120918274
ParlaMint-NL-en_2022-07-12-eerstekamer-3,2022-07-12,eerstekamer,3,0.14783093333244324,0.1431661993265152,0.1421625316143036,0.14270007610321045,0.1380901336669922,0.14191144704818726,0.14413870871067047
ParlaMint-NL-en_2022-07-12-eerstekamer-32,2022-07-12,eerstekamer,32,0.14470049738883972,0.1407877504825592,0.14478154480457306,0.1445203572511673,0.14712753891944885,0.13682159781455994,0.14126071333885193
