Date,Debate_Num,House,Debate_ID,Speaker_role,Speaker_MP,Speaker_minister,Speaker_party,Speaker_party_name,Speaker_ID,Speaker_name,Party_status,Party_orientation,size
2022-02-08,3,eerstekamer,2022-02-08-eerstekamer-3,Guest,notMP,notMinister,GL,GroenLinks,FarahKarimi,"Karimi, Farah",Opposition,Centre-left to left,19
2022-02-08,3,eerstekamer,2022-02-08-eerstekamer-3,Guest,notMP,notMinister,PVV,Partij voor de Vrijheid,MarjoleinFaber-vandeKlashorst,"Faber-van de Klashorst, Marjolein",Opposition,Right to far-right,15
2022-02-08,3,eerstekamer,2022-02-08-eerstekamer-3,Guest,notMP,notMinister,PVV,Partij voor de Vrijheid,PetervanDijk,"van Dijk, Peter",Opposition,Right to far-right,18
2022-02-08,3,eerstekamer,2022-02-08-eerstekamer-3,Guest,notMP,notMinister,PvdA,Partij van de Arbeid,RuudKoole,"Koole, Ruud",Opposition,Centre-left,15
2022-02-08,3,eerstekamer,2022-02-08-eerstekamer-3,Guest,notMP,notMinister,SP,Socialistische Partij,BastiaanvanApeldoorn,"van Apeldoorn, Bastiaan",Opposition,Left,11
2022-02-08,3,eerstekamer,2022-02-08-eerstekamer-3,Guest,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,PimvanBallekom,"van Ballekom, Pim",Coalition,Centre-right,17
2022-02-08,23,tweedekamer,2022-02-08-tweedekamer-23,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,18
2022-02-08,23,tweedekamer,2022-02-08-tweedekamer-23,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,DilanYeşilgöz-Zegerius,"Yeşilgöz-Zegerius, Dilan",Coalition,Centre-right,12
2022-02-08,23,tweedekamer,2022-02-08-tweedekamer-23,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,AnneKuik,"Kuik, Anne",Coalition,Centre to centre-right,1
2022-02-08,23,tweedekamer,2022-02-08-tweedekamer-23,Regular,notMP,notMinister,D66,Democraten 66,HannekevanderWerf,"van der Werf, Hanneke",Coalition,Centre,2
2022-02-08,23,tweedekamer,2022-02-08-tweedekamer-23,Regular,notMP,notMinister,D66,Democraten 66,MariekeKoekkoek,"Koekkoek, Marieke",Coalition,Centre,3
2022-02-08,23,tweedekamer,2022-02-08-tweedekamer-23,Regular,notMP,notMinister,DENK,DENK,FaridAzarkan,"Azarkan, Farid",Opposition,Centre-left,1
2022-02-08,23,tweedekamer,2022-02-08-tweedekamer-23,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,GidiMarkuszower,"Markuszower, Gidi",Opposition,Right to far-right,5
2022-02-08,23,tweedekamer,2022-02-08-tweedekamer-23,Regular,notMP,notMinister,SP,Socialistische Partij,MichielvanNispen,"van Nispen, Michiel",Opposition,Left,2
2022-02-08,23,tweedekamer,2022-02-08-tweedekamer-23,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,IngridMichonDerkzen,"Michon-Derkzen, Ingrid",Coalition,Centre-right,2
2022-02-08,24,tweedekamer,2022-02-08-tweedekamer-24,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,8
2022-02-08,24,tweedekamer,2022-02-08-tweedekamer-24,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,DilanYeşilgöz-Zegerius,"Yeşilgöz-Zegerius, Dilan",Coalition,Centre-right,2
2022-02-08,24,tweedekamer,2022-02-08-tweedekamer-24,Regular,notMP,notMinister,D66,Democraten 66,JoostSneller,"Sneller, Joost",Coalition,Centre,3
2022-02-08,24,tweedekamer,2022-02-08-tweedekamer-24,Regular,notMP,notMinister,SP,Socialistische Partij,MichielvanNispen,"van Nispen, Michiel",Opposition,Left,4
2022-02-08,24,tweedekamer,2022-02-08-tweedekamer-24,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,IngridMichonDerkzen,"Michon-Derkzen, Ingrid",Coalition,Centre-right,5
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,33
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,DilanYeşilgöz-Zegerius,"Yeşilgöz-Zegerius, Dilan",Coalition,Centre-right,31
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,9
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Regular,notMP,notMinister,BIJ1,BIJ1,SylvanaSimons,"Simons, Sylvana",Opposition,Left to far-left,5
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Regular,notMP,notMinister,D66,Democraten 66,HannekevanderWerf,"van der Werf, Hanneke",Coalition,Centre,5
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,AlexanderKops,"Kops, Alexander",Opposition,Right to far-right,5
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,LilianHelder,"Helder, Lilian",Opposition,Right to far-right,9
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,BarbaraKathmann,"Kathmann, Barbara",Opposition,Centre-left,3
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,RoelofBisschop,"Bisschop, Roelof",Opposition,Right,1
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Regular,notMP,notMinister,SP,Socialistische Partij,MichielvanNispen,"van Nispen, Michiel",Opposition,Left,9
2022-02-08,25,tweedekamer,2022-02-08-tweedekamer-25,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,IngridMichonDerkzen,"Michon-Derkzen, Ingrid",Coalition,Centre-right,7
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,31
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Regular,MP,notMinister,vanPareren,Fractie van Pareren,NickiPouw-Verweij,"Pouw-Verweij, Nicki",-,Right to far-right,6
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,HildePalland,"Palland, Hilde",Coalition,Centre to centre-right,6
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Regular,notMP,notMinister,CU,ChristenUnie,DonCeder,"Ceder, Don",Coalition,Centre-right,3
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Regular,notMP,notMinister,D66,Democraten 66,WiekePaulusma,"Paulusma, Wieke",Coalition,Centre,14
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Regular,notMP,notMinister,GL,GroenLinks,LisaWesterveld,"Westerveld, Lisa",Opposition,Centre-left to left,10
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,VickyMaeijer,"Maeijer, Vicky",Opposition,Right to far-right,3
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,AttjeKuiken,"Kuiken, Attje",Opposition,Centre-left,1
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,ChrisStoffer,"Stoffer, Chris",Opposition,Right,13
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Regular,notMP,notMinister,SP,Socialistische Partij,MaartenHijink,"Hijink, Maarten",Opposition,Left,11
2022-02-09,2,tweedekamer,2022-02-09-tweedekamer-2,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,SophieHermans,"Hermans, Sophie",Coalition,Centre-right,12
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,121
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,MarkRutte,"Rutte, Mark",Coalition,Centre-right,30
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Guest,notMP,notMinister,D66,Democraten 66,HansVijlbrief,"Vijlbrief, Hans",Coalition,Centre,69
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,12
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,AgnesMulder,"Mulder, Agnes",Coalition,Centre to centre-right,20
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,CU,ChristenUnie,Gert-JanSegers,"Segers, Gert-Jan",Coalition,Centre-right,27
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,D66,Democraten 66,FaissalBoulakjar,"Boulakjar, Faissal",Coalition,Centre,10
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,GL,GroenLinks,SuzanneKröger,"Kröger, Suzanne",Opposition,Centre-left to left,18
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,JA21,Juiste Antwoord 2021,JoostEerdmans,"Eerdmans, Joost",Opposition,Right to far-right,3
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,AlexanderKops,"Kops, Alexander",Opposition,Right to far-right,9
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,ChrisJansen,"Jansen, Chris",Opposition,Right to far-right,8
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,HenkNijboer,"Nijboer, Henk",Opposition,Centre-left,22
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,LammertvanRaan,"van Raan, Lammert",Opposition,Left,18
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,SP,Socialistische Partij,SandraBeckerman,"Beckerman, Sandra",Opposition,Left,32
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JeroenvanWijngaarden,"van Wijngaarden, Jeroen",Coalition,Centre-right,21
2022-02-09,5,tweedekamer,2022-02-09-tweedekamer-5,Regular,notMP,notMinister,Van Haga,Fractie Van Haga,WybrenvanHaga,"van Haga, Wybren",Opposition,Right,24
2022-02-10,16,tweedekamer,2022-02-10-tweedekamer-16,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,41
2022-02-10,16,tweedekamer,2022-02-10-tweedekamer-16,Guest,notMP,notMinister,CDA,Christen-Democratisch Appèl,MarnixvanRij,"van Rij, Marnix",Coalition,Centre to centre-right,25
2022-02-10,16,tweedekamer,2022-02-10-tweedekamer-16,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,IngevanDijk,"van Dijk, Inge",Coalition,Centre to centre-right,1
2022-02-10,16,tweedekamer,2022-02-10-tweedekamer-16,Regular,notMP,notMinister,D66,Democraten 66,RomkedeJong,"de Jong, Romke",Coalition,Centre,1
2022-02-10,16,tweedekamer,2022-02-10-tweedekamer-16,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,EdgarMulder,"Mulder, Edgar",Opposition,Right to far-right,4
2022-02-10,16,tweedekamer,2022-02-10-tweedekamer-16,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,LammertvanRaan,"van Raan, Lammert",Opposition,Left,13
2022-02-10,16,tweedekamer,2022-02-10-tweedekamer-16,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,EelcoHeinen,"Heinen, Eelco",Coalition,Centre-right,5
2022-02-10,17,tweedekamer,2022-02-10-tweedekamer-17,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,15
2022-02-10,17,tweedekamer,2022-02-10-tweedekamer-17,Guest,notMP,notMinister,CU,ChristenUnie,JoelWeerwind,"Voordewind, Joël",Coalition,Centre-right,5
2022-02-10,17,tweedekamer,2022-02-10-tweedekamer-17,Regular,notMP,notMinister,CU,ChristenUnie,DonCeder,"Ceder, Don",Coalition,Centre-right,4
2022-02-10,17,tweedekamer,2022-02-10-tweedekamer-17,Regular,notMP,notMinister,GL,GroenLinks,LisaWesterveld,"Westerveld, Lisa",Opposition,Centre-left to left,4
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,20
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Guest,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,AukjedeVries,"de Vries, Aukje",Coalition,Centre-right,15
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Regular,notMP,notMinister,BIJ1,BIJ1,SylvanaSimons,"Simons, Sylvana",Opposition,Left to far-left,2
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,IngevanDijk,"van Dijk, Inge",Coalition,Centre to centre-right,1
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Regular,notMP,notMinister,CU,ChristenUnie,PieterGrinwis,"Grinwis, Pieter",Coalition,Centre-right,1
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Regular,notMP,notMinister,DENK,DENK,FaridAzarkan,"Azarkan, Farid",Opposition,Centre-left,2
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Regular,notMP,notMinister,Omtzigt,Fractie Omtzigt,PieterOmtzigt,"Omtzigt, Pieter",Opposition,Right,4
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,HenkNijboer,"Nijboer, Henk",Opposition,Centre-left,4
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,LammertvanRaan,"van Raan, Lammert",Opposition,Left,7
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Regular,notMP,notMinister,SP,Socialistische Partij,MahirAlkaya,"Alkaya, Mahir",Opposition,Left,2
2022-02-10,21,tweedekamer,2022-02-10-tweedekamer-21,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,MariëllePaul,"Paul, Mariëlle",Coalition,Centre-right,1
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,81
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Guest,notMP,Minister,D66,Democraten 66,SigridKaag,"Kaag, Sigrid",Coalition,Centre,1
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,MP,notMinister,VOLT,VOLT,NilüferGündoğan,"Gündoğan, Nilüfer",Opposition,Centre,11
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,50PLUS;Den Haan,50PLUS;Fractie Den Haan,LianedenHaan,"den Haan, Liane",Opposition,Centre,7
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,9
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,IngevanDijk,"van Dijk, Inge",Coalition,Centre to centre-right,2
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,CU,ChristenUnie,PieterGrinwis,"Grinwis, Pieter",Coalition,Centre-right,5
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,D66,Democraten 66,StevenvanWeyenberg,"van Weyenberg, Steven",Coalition,Centre,20
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,DENK,DENK,FaridAzarkan,"Azarkan, Farid",Opposition,Centre-left,15
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,FvD,Forum voor Democratie,PepijnvanHouwelingen,"van Houwelingen, Pepijn",Opposition,Far-right,5
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,GL,GroenLinks,SennaMaatoug,"Maatoug, Senna",Opposition,Centre-left to left,9
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,JA21,Juiste Antwoord 2021,DerkjanEppink,"Eppink, Derk Jan",Opposition,Right to far-right,2
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,Omtzigt,Fractie Omtzigt,PieterOmtzigt,"Omtzigt, Pieter",Opposition,Right,5
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,TonyvanDijck,"van Dijck, Tony",Opposition,Right to far-right,8
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,HenkNijboer,"Nijboer, Henk",Opposition,Centre-left,9
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,LammertvanRaan,"van Raan, Lammert",Opposition,Left,4
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,ChrisStoffer,"Stoffer, Chris",Opposition,Right,6
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,SP,Socialistische Partij,MahirAlkaya,"Alkaya, Mahir",Opposition,Left,9
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,EelcoHeinen,"Heinen, Eelco",Coalition,Centre-right,59
2022-02-10,23,tweedekamer,2022-02-10-tweedekamer-23,Regular,notMP,notMinister,Van Haga,Fractie Van Haga,OlafEphraim,"Ephraim, Olaf",Opposition,Right,7
2022-02-10,4,tweedekamer,2022-02-10-tweedekamer-4,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,30
2022-02-10,4,tweedekamer,2022-02-10-tweedekamer-4,Guest,notMP,Minister,CU,ChristenUnie,HenkStaghouwer,"Staghouwer, Henk",Coalition,Centre-right,10
2022-02-10,4,tweedekamer,2022-02-10-tweedekamer-4,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,10
2022-02-10,4,tweedekamer,2022-02-10-tweedekamer-4,Regular,notMP,notMinister,D66,Democraten 66,TjeerddeGroot,"de Groot, Tjeerd",Coalition,Centre,6
2022-02-10,4,tweedekamer,2022-02-10-tweedekamer-4,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,FrankWassenberg,"Wassenberg, Frank",Opposition,Left,13
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Chairperson,MP,notMinister,D66,Democraten 66,VeraBergkamp,"Bergkamp, Vera",Coalition,Centre,38
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Guest,notMP,Minister,CDA,Christen-Democratisch Appèl,HugodeJonge,"de Jonge, Hugo",Coalition,Centre to centre-right,32
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,MP,notMinister,vanPareren,Fractie van Pareren,NickiPouw-Verweij,"Pouw-Verweij, Nicki",-,Right to far-right,2
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,50PLUS;Den Haan,50PLUS;Fractie Den Haan,LianedenHaan,"den Haan, Liane",Opposition,Centre,3
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,BBB,Boeren Burger Beweging,CarolinevanderPlas,"van der Plas, Caroline",Opposition,Centre-right,5
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,CDA,Christen-Democratisch Appèl,JacoGeurts,"Geurts, Jaco",Coalition,Centre to centre-right,4
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,CU,ChristenUnie,PieterGrinwis,"Grinwis, Pieter",Coalition,Centre-right,1
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,D66,Democraten 66,FaissalBoulakjar,"Boulakjar, Faissal",Coalition,Centre,1
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,DENK,DENK,StephanvanBaarle,"van Baarle, Stephan",Opposition,Centre-left,7
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,GL,GroenLinks,LauraBromet,"Bromet, Laura",Opposition,Centre-left to left,1
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,PVV,Partij voor de Vrijheid,AlexanderKops,"Kops, Alexander",Opposition,Right to far-right,2
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,PvdA,Partij van de Arbeid,HenkNijboer,"Nijboer, Henk",Opposition,Centre-left,4
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,PvdD,Partij voor de Dieren,EvavanEsch,"van Esch, Eva",Opposition,Left,6
2022-02-10,5,tweedekamer,2022-02-10-tweedekamer-5,Regular,notMP,notMinister,SP,Socialistische Partij,SandraBeckerman,"Beckerman, Sandra",Opposition,Left,6
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Chairperson,MP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JanAnthonieBruijn,"Bruijn, Jan Anthonie",Coalition,Centre-right,31
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,MP,notMinister,FvD,Forum voor Democratie,PaulFrentrop,"Frentrop, Paul",Opposition,Far-right,6
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,50PLUS,50PLUS,MartinvanRooijen,"van Rooijen, Martin",-,Centre,10
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,CDA,Christen-Democratisch Appèl,NiekJanvanKesteren,"van Kesteren, Niek Jan",Coalition,Centre to centre-right,24
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,D66,Democraten 66,AnnelienBredenoord,"Bredenoord, Annelien",Coalition,Centre,6
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,FvD,Forum voor Democratie,HenkOtten,"Otten, Henk",Opposition,Far-right,11
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,GL,GroenLinks,PaulRosenmöller,"Rosenmöller, Paul",Opposition,Centre-left to left,16
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,PVV,Partij voor de Vrijheid,MarjoleinFaber-vandeKlashorst,"Faber-van de Klashorst, Marjolein",Opposition,Right to far-right,11
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,PvdA,Partij van de Arbeid,MeiLiVos,"Vos, Mei Li",Opposition,Centre-left,13
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,PvdD,Partij voor de Dieren,NikoKoffeman,"Koffeman, Niko",Opposition,Left,5
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,SGP,Staatkundig Gereformeerde Partij,PeterSchalk,"Schalk, Peter",Opposition,Right,9
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,AnnemarieJorritsma-Lebbink,"Jorritsma-Lebbink, Annemarie",Coalition,Centre-right,32
2022-02-15,3,eerstekamer,2022-02-15-eerstekamer-3,Guest,notMP,notMinister,vanPareren,Fractie van Pareren,AnnabelNanninga,"Nanninga, Annabel",-,Right to far-right,10
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Chairperson,MP,notMinister,VVD,Volkspartij voor Vrijheid en Democratie,JanAnthonieBruijn,"Bruijn, Jan Anthonie",Coalition,Centre-right,119
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,MP,notMinister,FvD,Forum voor Democratie,PaulFrentrop,"Frentrop, Paul",Opposition,Far-right,26
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,Minister,CDA,Christen-Democratisch Appèl,HugodeJonge,"de Jonge, Hugo",Coalition,Centre to centre-right,1
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,Minister,CU,ChristenUnie,CarolaSchouten,"Schouten, Carola",Coalition,Centre-right,1
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,Minister,VVD,Volkspartij voor Vrijheid en Democratie,MarkRutte,"Rutte, Mark",Coalition,Centre-right,188
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,notMinister,50PLUS,50PLUS,MartinvanRooijen,"van Rooijen, Martin",-,Centre,24
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,notMinister,CDA,Christen-Democratisch Appèl,NiekJanvanKesteren,"van Kesteren, Niek Jan",Coalition,Centre to centre-right,2
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,notMinister,CDA,Christen-Democratisch Appèl,RenevanderLinden,"van der Linden, Rene",Coalition,Centre to centre-right,8
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,notMinister,CU,ChristenUnie,TinekeHuizinga-Heringa,"Huizinga-Heringa, Tineke",Coalition,Centre-right,18
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,notMinister,D66,Democraten 66,AnnelienBredenoord,"Bredenoord, Annelien",Coalition,Centre,12
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,notMinister,FvD,Forum voor Democratie,HenkOtten,"Otten, Henk",Opposition,Far-right,31
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,notMinister,GL,GroenLinks,PaulRosenmöller,"Rosenmöller, Paul",Opposition,Centre-left to left,42
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,notMinister,OSF,Onafhankelijke Senaatsfractie,TonRaven,"Raven, Ton",-,Centre,15
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,notMinister,PVV,Partij voor de Vrijheid,MarjoleinFaber-vandeKlashorst,"Faber-van de Klashorst, Marjolein",Opposition,Right to far-right,18
2022-02-15,7,eerstekamer,2022-02-15-eerstekamer-7,Guest,notMP,notMinister,PvdA,Partij van de Arbeid,MeiLiVos,"Vos, Mei Li",Opposition,Centre-left,25
